5, 2017-10-23 19:21:35.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:36.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:36.1, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:37.0, nan, nan, nan, nan, nan
5, 2017-10-23 19:21:38.0, nan, nan, nan, nan, nan
5, 2017-10-25 14:56:56.0, 18.00, 20.00, 18.75, 17.25, 19.75
5, 2017-10-25 14:56:57.0, 18.00, 20.00, 18.75, 17.25, 19.75
5, 2017-10-25 14:56:58.0, 18.00, 20.00, 18.75, 17.25, 19.75
5, 2017-10-25 14:56:58.1, 18.00, 20.00, 18.75, 17.25, 19.75
5, 2017-10-25 14:56:59.0, 18.00, 20.00, 18.75, 17.00, 19.75
5, 2017-10-25 14:57:0.0, 18.00, 20.00, 18.50, 17.25, 19.75
5, 2017-10-25 14:57:0.1, 17.75, 20.00, 18.25, 17.00, 19.75
5, 2017-10-25 14:57:1.0, 17.75, 20.00, 18.25, 17.00, 19.75
5, 2017-10-25 14:57:2.0, 17.75, 20.00, 18.25, 17.00, 19.75
5, 2017-10-25 14:57:2.1, 17.75, 20.00, 18.25, 17.00, 19.75
5, 2017-10-25 14:57:3.0, 17.75, 20.00, 18.25, 17.00, 19.50
5, 2017-10-25 14:57:4.0, 17.75, 19.75, 18.25, 17.25, 19.50
5, 2017-10-25 14:57:4.1, 17.75, 19.75, 18.25, 17.00, 19.25
5, 2017-10-25 14:57:5.0, 17.75, 20.00, 18.25, 17.00, 19.25
5, 2017-10-25 14:57:6.0, 18.50, 19.50, 18.75, 17.25, 19.50
5, 2017-10-25 14:57:6.1, 19.00, 19.50, 19.25, 17.25, 19.25
5, 2017-10-25 14:57:7.0, 19.00, 19.25, 19.00, 17.25, 19.25
5, 2017-10-25 14:57:8.0, 19.25, 19.00, 18.75, 17.25, 19.25
5, 2017-10-25 14:57:8.1, 19.00, 18.75, 18.50, 17.00, 19.25
5, 2017-10-25 14:57:9.0, 18.50, 18.50, 18.25, 16.75, 19.25
5, 2017-10-25 14:57:10.0, 18.25, 18.50, 18.00, 16.75, 19.00
5, 2017-10-25 14:57:10.1, 18.00, 18.50, 18.00, 16.75, 19.00
5, 2017-10-25 14:57:11.0, 18.00, 18.25, 18.00, 16.75, 18.75
5, 2017-10-25 14:57:12.0, 18.00, 18.25, 18.00, 16.75, 19.00
5, 2017-10-25 14:57:12.1, 18.00, 18.50, 18.00, 16.75, 19.00
